start new simulation
TRONROUT0000000224184268 capacity : 2526.0102817554407
TRONROUT0000000073496368 capacity : 192.73853192152458
TRONROUT0000000073517729 capacity : 1968.2907683628125
TRONROUT0000000101745658 capacity : 18.242941861162397
TRONROUT0000000101745663 capacity : 37.60994596820474
TRONROUT0000000101745664 capacity : 9.720082303361956
TRONROUT0000000073543212 capacity : 28.522271998912018
TRONROUT0000002292308078 capacity : 38.34548859974348
TRONROUT0000002292308070 capacity : 33.08267451694491
TRONROUT0000002292308074 capacity : 16.818349497948493
TRONROUT0000002292308075 capacity : 35.414635426156835
TRONROUT0000002292308077 capacity : 45.17728866183322
TRONROUT0000002292308072 capacity : 205.91021840500943
TRONROUT0000000073458996 capacity : 4.3680659346301045
TRONROUT0000000073458998 capacity : 123.20146103141475
TRONROUT0000000073458999 capacity : 57.51278118856222
TRONROUT0000000073551639 capacity : 555.8044900668913
TRONROUT0000000101898984 capacity : 37.399999998509884
TRONROUT0000000101898985 capacity : 40.60049260933885
TRONROUT0000000221316541 capacity : 12.786961892648815
TRONROUT0000000222477708 capacity : 44.185461711561324
TRONROUT0000000222665489 capacity : 28.38587332035251
TRONROUT0000000222906736 capacity : 45.1668015124456
TRONROUT0000000222906737 capacity : 85.3823814571265
TRONROUT0000000222906739 capacity : 46.627029459412114
TRONROUT0000000222906985 capacity : 55.72390634247905
TRONROUT0000000222906987 capacity : 99.21131510310684
TRONROUT0000000223306224 capacity : 63.011426821138606
TRONROUT0000000223307807 capacity : 44.54974747305717
TRONROUT0000000223320556 capacity : 204.40274551383837
TRONROUT0000000223320538 capacity : 774.310178154998
TRONROUT0000000223320546 capacity : 36.97724789490644
TRONROUT0000000223320888 capacity : 77.77017423151253
TRONROUT0000000223323506 capacity : 213.52909382975398
TRONROUT0000000234880914 capacity : 17.046796899093636
TRONROUT0000000272971054 capacity : 25.528023817608226
TRONROUT0000000289567440 capacity : 20.479721628461917
TRONROUT0000000289567473 capacity : 224.6892252275112
TRONROUT0000000291481086 capacity : 9.12140340167119
TRONROUT0000000290956104 capacity : 45.05829464841163
TRONROUT0000000290956106 capacity : 58.83160494469143
TRONROUT0000000290956107 capacity : 11.350770898941656
TRONROUT0000000290956108 capacity : 41.901316078226124
TRONROUT0000000290956109 capacity : 43.05340974976176
TRONROUT0000000291481076 capacity : 113.95220694306747
TRONROUT0000000319251561 capacity : 42.00000000048894
TRONROUT0000000319251562 capacity : 566.2794714441359
TRONROUT0000000320187314 capacity : 34.0896816106036
TRONROUT0000000320187315 capacity : 11.661903790345455
TRONROUT0000000322520095 capacity : 26.431988196205634
TRONROUT0000000322520081 capacity : 25.249530040943192
TRONROUT0000000322520087 capacity : 49.8457494712363
TRONROUT0000000339174104 capacity : 49.22641567398276
TRONROUT0000000351087126 capacity : 1566.437122266532
TRONROUT0000000353667183 capacity : 21.428078663988593
TRONROUT0000000353667180 capacity : 134.64992204574466
TRONROUT0000000353667181 capacity : 24.500062073953778
TRONROUT0000000353667182 capacity : 51.19730320565956
TRONROUT0000000356712200 capacity : 42.422459697473116
TRONROUT0000000356712211 capacity : 107.9766641456382
TRONROUT0000000359398886 capacity : 45.61080313640434
TRONROUT0000000359398887 capacity : 18.734475788512388
TRONROUT0000000359398889 capacity : 33.455180094358354
TRONROUT0000002000750842 capacity : 23.771223531448303
TRONROUT0000002000750844 capacity : 18.278970388375065
TRONROUT0000002002217092 capacity : 331.5050874161895
TRONROUT0000002002217098 capacity : 24.618369466240782
TRONROUT0000002002217099 capacity : 27.718078998294708
TRONROUT0000002002217100 capacity : 8.63011948004215
TRONROUT0000002002218739 capacity : 150.99311171563616
TRONROUT0000002002218745 capacity : 83.39936039723798
TRONROUT0000002007694143 capacity : 68.9293007110892
TRONROUT0000002007694145 capacity : 44.17454760428656
TRONROUT0000002007694148 capacity : 79.36508184643358
TRONROUT0000002009235009 capacity : 41.6207763150079
TRONROUT0000002010540820 capacity : 205.94989681972243
TRONROUT0000002202789168 capacity : 265.765044957663
TRONROUT0000002206306420 capacity : 17.836074871779285
TRONROUT0000002206306421 capacity : 75.3627061504081
TRONROUT0000002206306424 capacity : 419.02242504489726
TRONROUT0000002206306425 capacity : 15.402921800749363
TRONROUT0000002206306426 capacity : 16.968940408450287
TRONROUT0000002206306430 capacity : 116.97462751439173
TRONROUT0000002206397828 capacity : 160.4108474938697
TRONROUT0000002206400224 capacity : 24.839484697487066
TRONROUT0000002206400400 capacity : 135.86080809770073
TRONROUT0000002206400847 capacity : 175.753691284482
TRONROUT0000002206401533 capacity : 177.8929736459991
TRONROUT0000002206401641 capacity : 102.05429773926382
TRONROUT0000002206401657 capacity : 286.9781354231599
TRONROUT0000002206401660 capacity : 126.23436193862483
TRONROUT0000002206683399 capacity : 44.043404829463846
TRONROUT0000002207181470 capacity : 5.322593353510228
TRONROUT0000002209415627 capacity : 20.794741711665363
TRONROUT0000002209415628 capacity : 20.51823958879561
TRONROUT0000002209415629 capacity : 30.28180240309289
TRONROUT0000002209415630 capacity : 26.475694989456752
TRONROUT0000002209415631 capacity : 102.68534726693164
TRONROUT0000002209415632 capacity : 30.0415374261484
TRONROUT0000002209415633 capacity : 22.237981646645697
TRONROUT0000002209415634 capacity : 31.630664550853446
TRONROUT0000002209415635 capacity : 21.419007924981486
TRONROUT0000002209415636 capacity : 12.453112059854062
TRONROUT0000002223371334 capacity : 61.0377454993682
TRONROUT0000002223371335 capacity : 52.826371423854894
TRONROUT0000002223371336 capacity : 44.54229401841792
TRONROUT0000002223373043 capacity : 78.1803853326168
TRONROUT0000002223373059 capacity : 67.95904987418888
TRONROUT0000002223373060 capacity : 73.36995806613938
TRONROUT0000002223373063 capacity : 26.229598446153805
TRONROUT0000002223373064 capacity : 42.45546948950437
TRONROUT0000002223373499 capacity : 130.87186112640717
TRONROUT0000002223373529 capacity : 53.763253568391605
TRONROUT0000002223373558 capacity : 156.37729082178691
TRONROUT0000002223373559 capacity : 50.412236251624236
TRONROUT0000002223410840 capacity : 55.48432634168883
TRONROUT0000002223410844 capacity : 130.9573812026736
TRONROUT0000002223410927 capacity : 14.943220348857958
TRONROUT0000002223411179 capacity : 41.207842384660275
TRONROUT0000002223455134 capacity : 48.076028368911125
TRONROUT0000002223455170 capacity : 536.3728671566768
TRONROUT0000002223455171 capacity : 99.90406347013351
TRONROUT0000002223456099 capacity : 249.19160632789092
TRONROUT0000002223812618 capacity : 95.64685044626236
TRONROUT0000002223813219 capacity : 71.84055179971791
TRONROUT0000002223813776 capacity : 56.503576722324155
TRONROUT0000002223813777 capacity : 20.91478098317116
TRONROUT0000002223813778 capacity : 11.861209424459366
TRONROUT0000002223813853 capacity : 182.88142682439747
TRONROUT0000002223813884 capacity : 50.30593191093436
TRONROUT0000002223815183 capacity : 716.6775172905153
TRONROUT0000002223816427 capacity : 47.08331154475607
TRONROUT0000002223817114 capacity : 121.3259706364376
TRONROUT0000002223817925 capacity : 115.14036205083457
TRONROUT0000002223817928 capacity : 4.0
TRONROUT0000002223818001 capacity : 58.53536427373391
TRONROUT0000002223818050 capacity : 74.35288116689321
TRONROUT0000002223818070 capacity : 45.47438839648434
TRONROUT0000002223818071 capacity : 44.48820068325242
TRONROUT0000002223819090 capacity : 99.10205476217516
TRONROUT0000002223819091 capacity : 85.82242540220771
TRONROUT0000002223819099 capacity : 29.188302612016095
TRONROUT0000002223819116 capacity : 27.64587596413497
TRONROUT0000002223819118 capacity : 26.67210013382197
TRONROUT0000002223820282 capacity : 50.84970916374467
TRONROUT0000002223820296 capacity : 29.7701032136536
TRONROUT0000002223820297 capacity : 17.546331107847237
TRONROUT0000002223820302 capacity : 29.644105072417645
TRONROUT0000002223820439 capacity : 36.348659979643834
TRONROUT0000002223820447 capacity : 335.2092676571174
TRONROUT0000002223820941 capacity : 28.233781647731192
TRONROUT0000002223820944 capacity : 37.000904849265616
TRONROUT0000002223820948 capacity : 33.540211725027675
TRONROUT0000002223821151 capacity : 75.34931983916178
TRONROUT0000002223933574 capacity : 47.208925758652114
TRONROUT0000002223933575 capacity : 29.28797047035755
TRONROUT0000002223933612 capacity : 34.008691747835044
TRONROUT0000002223933613 capacity : 32.59682514748407
TRONROUT0000002223933619 capacity : 113.49965515362365
TRONROUT0000002223933620 capacity : 53.02716285184157
TRONROUT0000002223933640 capacity : 167.69281230794152
TRONROUT0000002223933642 capacity : 39.784979210454644
TRONROUT0000002244279301 capacity : 362.1306394110537
TRONROUT0000002244611042 capacity : 39.67055337264333
TRONROUT0000002244666577 capacity : 89.74220694133466
TRONROUT0000002244666806 capacity : 38.12147039707253
TRONROUT0000002244667492 capacity : 47.51635028649194
TRONROUT0000002245015083 capacity : 121.23902608284482
TRONROUT0000002245138521 capacity : 274.83763283388345
TRONROUT0000002275314886 capacity : 237.41428062927994
TRONROUT0000002275500037 capacity : 159.25582079381596
TRONROUT0000002292308927 capacity : 363.22348259011153
TRONROUT0000002292363411 capacity : 90.51216383057508
TRONROUT0000000223323623 capacity : 122.44182292011173
TRONROUT0000002223812066 capacity : 514.2432362355662
TRONROUT0000002223371195 capacity : 55.28978205769867
TRONROUT0000000073526687 capacity : 1409.5380365882795
TRONROUT0000000073521372 capacity : 23.92655428647854
TRONROUT0000000073514772 capacity : 359.6410796619564
TRONROUT0000002223812623 capacity : 439.0018981664835
TRONROUT0000000073514052 capacity : 26.539952668292624
TRONROUT0000000223323931 capacity : 36.047610346196734
TRONROUT0000002223812621 capacity : 228.48246298722034
TRONROUT0000000073514048 capacity : 49.66619327832751
TRONROUT0000000073514938 capacity : 107.58001672994433
TRONROUT0000000073514936 capacity : 16.500000000977888
TRONROUT0000000073513976 capacity : 38.24666988660757
TRONROUT0000000073514255 capacity : 21.83675140522252
TRONROUT0000002002218771 capacity : 28.364061768526586
TRONROUT0000000073532713 capacity : 241.63211707116952
TRONROUT0000000073479170 capacity : 344.9250775079885
TRONROUT0000000073479234 capacity : 196.90527812824294
TRONROUT0000000223323791 capacity : 40.55668032812158
TRONROUT0000000073514062 capacity : 26.930375615499496
TRONROUT0000000073514857 capacity : 135.9211536166633
TRONROUT0000000073514804 capacity : 211.86245538125075
TRONROUT0000000073479235 capacity : 158.46463523577006
TRONROUT0000000073514778 capacity : 99.54305601152845
TRONROUT0000000073515451 capacity : 120.46922241456426
TRONROUT0000000073515474 capacity : 47.85645202065148
TRONROUT0000000073514074 capacity : 52.40637693649555
TRONROUT0000000223323605 capacity : 92.02173656185562
TRONROUT0000000073515421 capacity : 131.35694416698317
TRONROUT0000000073514785 capacity : 92.32238269570915
TRONROUT0000002002218770 capacity : 66.13017465548454
TRONROUT0000002223818043 capacity : 57.02127822895608
TRONROUT0000002223371151 capacity : 68.05864214388188
TRONROUT0000000073514774 capacity : 99.74086424313496
TRONROUT0000002223371108 capacity : 107.81726129570681
TRONROUT0000000223323796 capacity : 62.4065813174125
TRONROUT0000000073532731 capacity : 357.1561731522768
TRONROUT0000000073514055 capacity : 28.86599075803756
TRONROUT0000000073515606 capacity : 108.58406881024762
TRONROUT0000000073476788 capacity : 132.94359706281458
TRONROUT0000000073532678 capacity : 17.70817316579538
TRONROUT0000000073479232 capacity : 570.6724130599532
TRONROUT0000000073514060 capacity : 22.76088499049486
TRONROUT0000000073513980 capacity : 34.18143497281871
TRONROUT0000000073515423 capacity : 164.03069890081156
TRONROUT0000002002218662 capacity : 200.26752108045577
TRONROUT0000000073521283 capacity : 120.83147482087365
TRONROUT0000000073514818 capacity : 36.06244584092358
TRONROUT0000000073521494 capacity : 76.93581740676187
TRONROUT0000000073476743 capacity : 23.882420313209483
TRONROUT0000002223812619 capacity : 243.49400234063089
TRONROUT0000000073532919 capacity : 914.2734619667091
TRONROUT0000000073479169 capacity : 116.47150921954062
TRONROUT0000000223323930 capacity : 94.17876618446242
TRONROUT0000000073465085 capacity : 43.75869703236236
TRONROUT0000000073466763 capacity : 31.49857139613347
TRONROUT0000000073471340 capacity : 165.67785099763643
TRONROUT0000000073471876 capacity : 18.788294226606034
TRONROUT0000000073476784 capacity : 39.28256610820843
TRONROUT0000000073476823 capacity : 551.9859001773051
TRONROUT0000000073479167 capacity : 5.099019513757168
TRONROUT0000000073480000 capacity : 191.0822421820248
TRONROUT0000000073485215 capacity : 49.5755576717567
TRONROUT0000000073487423 capacity : 117.25724831157024
TRONROUT0000000073494455 capacity : 21.651096970343076
TRONROUT0000000073494423 capacity : 221.8464375548539
TRONROUT0000000073494511 capacity : 134.3316790623882
TRONROUT0000000073503444 capacity : 675.0774525914417
TRONROUT0000000073503476 capacity : 311.7901077712636
TRONROUT0000000073517215 capacity : 256.8394706634762
TRONROUT0000000073521294 capacity : 42.71440038169797
TRONROUT0000000073522356 capacity : 188.00806720710221
TRONROUT0000000073523624 capacity : 542.8710219503872
TRONROUT0000000073551576 capacity : 460.338159503233
TRONROUT0000000102663985 capacity : 52.43507308804393
TRONROUT0000000216874926 capacity : 347.0431107391751
TRONROUT0000000216874927 capacity : 14.773624463137303
TRONROUT0000002223371153 capacity : 89.36321473624207
TRONROUT0000000320187318 capacity : 26.931208661899326
TRONROUT0000000222665349 capacity : 18.33595405146701
TRONROUT0000000222665350 capacity : 47.180722226785164
TRONROUT0000000222665351 capacity : 7.87398304123069
TRONROUT0000000222665353 capacity : 15.005398395979215
TRONROUT0000000222665354 capacity : 7.3732838674375705
TRONROUT0000000222665357 capacity : 16.794609907355078
TRONROUT0000000222665386 capacity : 68.84475288796514
TRONROUT0000000222665387 capacity : 8.238931968881376
TRONROUT0000000073494477 capacity : 1174.0499289419092
TRONROUT0000000073481978 capacity : 86.27069764999419
TRONROUT0000000073459546 capacity : 128.1530335186638
TRONROUT0000000073494024 capacity : 676.2535919854063
TRONROUT0000002000750820 capacity : 371.910444196924
TRONROUT0000002223812982 capacity : 154.95159692275038
TRONROUT0000000073455962 capacity : 9.599999999627471
TRONROUT0000000073459651 capacity : 43.91009319984784
TRONROUT0000000073459736 capacity : 52.241195472377406
TRONROUT0000000073459649 capacity : 70.36278969966547
TRONROUT0000000073459996 capacity : 248.5435020715988
TRONROUT0000000073460051 capacity : 66.90139095204307
TRONROUT0000000073460034 capacity : 12.482461550525706
TRONROUT0000000073467776 capacity : 31.14597139946742
TRONROUT0000000073476820 capacity : 19.64688270500948
TRONROUT0000000073480005 capacity : 9.024411338188191
TRONROUT0000000073481933 capacity : 306.431076660768
TRONROUT0000000073485224 capacity : 152.10588703744452
TRONROUT0000000073485360 capacity : 240.47561460452457
TRONROUT0000000073486570 capacity : 313.3979581947992
TRONROUT0000000073487377 capacity : 107.39877017084186
TRONROUT0000000073494495 capacity : 63.23297273617403
TRONROUT0000000073509831 capacity : 111.33274451041342
TRONROUT0000000073514186 capacity : 39.560080890421816
TRONROUT0000000073517071 capacity : 28.20742504521439
TRONROUT0000000073522349 capacity : 54.29302656451499
TRONROUT0000000073522124 capacity : 99.01676625663579
TRONROUT0000000073523309 capacity : 46.82734244080637
TRONROUT0000000073535399 capacity : 42.54855013268693
TRONROUT0000000073544117 capacity : 15.283978540389828
TRONROUT0000000073513975 capacity : 60.71383651507155
TRONROUT0000000073514793 capacity : 69.84010309404678
TRONROUT0000000101043639 capacity : 30.805843601840348
TRONROUT0000000230208134 capacity : 500.295989175532
TRONROUT0000000289567491 capacity : 4.0
TRONROUT0000000292285782 capacity : 4.341658669030787
TRONROUT0000000073494536 capacity : 183.31813547569448
TRONROUT0000000073494276 capacity : 390.53553011941386
TRONROUT0000000073494463 capacity : 186.25202524592493
TRONROUT0000000073494535 capacity : 182.19432244839345
TRONROUT0000000073494465 capacity : 534.6270294718022
TRONROUT0000000102663831 capacity : 19.235384060966876
TRONROUT0000000222906955 capacity : 40.254176908755426
TRONROUT0000000338410975 capacity : 29.61265772026494
TRONROUT0000002002218741 capacity : 25.467822835902236
TRONROUT0000000280468166 capacity : 39.84971769061833
TRONROUT0000000280468174 capacity : 40.20199000161285
TRONROUT0000000073515599 capacity : 210.8803269333751
TRONROUT0000000318822555 capacity : 28.917122955823057
TRONROUT0000000223323928 capacity : 80.33928055432528
TRONROUT0000000073455905 capacity : 42.289270614839275
TRONROUT0000000073459614 capacity : 350.6792233350837
TRONROUT0000000073459650 capacity : 58.555457659162364
TRONROUT0000000073459652 capacity : 54.9284468862041
TRONROUT0000000073460063 capacity : 94.01957565048218
TRONROUT0000000073460287 capacity : 176.83189757543443
TRONROUT0000000073463536 capacity : 131.29656391834445
TRONROUT0000000073463575 capacity : 390.69464203567435
TRONROUT0000000073466675 capacity : 10.764757313220564
TRONROUT0000000073466793 capacity : 19.10183237214221
TRONROUT0000000073467655 capacity : 193.36078213560666
TRONROUT0000000073479805 capacity : 334.37375373453256
TRONROUT0000000073479959 capacity : 36.20090232824021
TRONROUT0000000073482337 capacity : 289.3278398747964
TRONROUT0000000073485091 capacity : 20.017991906817496
TRONROUT0000000073485107 capacity : 38.37841077626872
TRONROUT0000000073486863 capacity : 332.38146768285236
TRONROUT0000000073486865 capacity : 227.1766668362023
TRONROUT0000000073494450 capacity : 124.9359398215054
TRONROUT0000000073494732 capacity : 100.19540907634283
TRONROUT0000000073494742 capacity : 28.56114294740681
TRONROUT0000000073503440 capacity : 45.34779886338187
TRONROUT0000000073514022 capacity : 222.11742879229865
TRONROUT0000000073522552 capacity : 206.6732186160681
TRONROUT0000000073523339 capacity : 20.560155641584622
TRONROUT0000000073523459 capacity : 240.54319730119425
TRONROUT0000000073526825 capacity : 48.1189973900295
TRONROUT0000002206397684 capacity : 64.39339149829055
TRONROUT0000002206397945 capacity : 79.3485979708745
TRONROUT0000002206397946 capacity : 86.67133118605011
TRONROUT0000002206397947 capacity : 82.47860328621894
TRONROUT0000000247129983 capacity : 336.43832209148144
TRONROUT0000000289567485 capacity : 4.0
TRONROUT0000000319251173 capacity : 19.89798984815105
TRONROUT0000000222906730 capacity : 174.30719826213394
TRONROUT0000000222906957 capacity : 31.950774599729286
TRONROUT0000000222906973 capacity : 13.220672638303792
TRONROUT0000000222906976 capacity : 42.425406989290074
TRONROUT0000000319251623 capacity : 81.97833166857924
TRONROUT0000000222906633 capacity : 121.34589889755982
TRONROUT0000000222906640 capacity : 121.32724406622657
TRONROUT0000000222906646 capacity : 30.435958919056695
TRONROUT0000000222906720 capacity : 37.05108642401921
TRONROUT0000000222906726 capacity : 91.66833643801061
TRONROUT0000000319252231 capacity : 374.30022922639216
TRONROUT0000000349682761 capacity : 40.41244019626593
TRONROUT0000000073487578 capacity : 4.38634243991137
TRONROUT0000000073479176 capacity : 60.35428733739797
TRONROUT0000000073479172 capacity : 14.866068747318506
TRONROUT0000002202990734 capacity : 216.0300217311148
TRONROUT0000002202990733 capacity : 99.9346048770489
TRONROUT0000000320187316 capacity : 39.2303278033089
TRONROUT0000000320187319 capacity : 28.558735301667767
TRONROUT0000000320187325 capacity : 23.039093999090696
TRONROUT0000002207181474 capacity : 43.3229731197898
TRONROUT0000000289567474 capacity : 46.30507531546078
TRONROUT0000000289567482 capacity : 12.770625499083764
TRONROUT0000000289567496 capacity : 8.256512581530894
TRONROUT0000000229641031 capacity : 27.356671296156797
TRONROUT0000000229641034 capacity : 25.07006450203138
TRONROUT0000000229641039 capacity : 45.440070422833166
TRONROUT0000000073455989 capacity : 11.092339699412047
TRONROUT0000000073459656 capacity : 172.23282590203058
TRONROUT0000000073459657 capacity : 164.53216427019524
TRONROUT0000000073476809 capacity : 525.8812623313099
TRONROUT0000000073479961 capacity : 163.19005894471655
TRONROUT0000000073479968 capacity : 342.29432058550293
TRONROUT0000000073479994 capacity : 8.765842800477444
TRONROUT0000000073481473 capacity : 23.453780374538102
TRONROUT0000000073481928 capacity : 38.590603338982234
TRONROUT0000000073486862 capacity : 140.38219823683914
TRONROUT0000000073487375 capacity : 40.916156499018015
TRONROUT0000000073494425 capacity : 122.6639927450948
TRONROUT0000000073494724 capacity : 29.240417673740566
TRONROUT0000000073514251 capacity : 75.93365525275702
TRONROUT0000000073514301 capacity : 78.72902633623835
TRONROUT0000000073522470 capacity : 16.49288655554772
TRONROUT0000000073539187 capacity : 70.56004535170115
TRONROUT0000000073540058 capacity : 216.43965034374497
TRONROUT0000000101745659 capacity : 33.46661931832457
TRONROUT0000000073466795 capacity : 20.354424926085837
TRONROUT0000000222477674 capacity : 18.352111595213408
TRONROUT0000000229925777 capacity : 93.20709576468818
TRONROUT0000000230048938 capacity : 46.82499332702102
TRONROUT0000000322520100 capacity : 66.16385316774499
TRONROUT0000000322520102 capacity : 18.072380616767855
TRONROUT0000000322520103 capacity : 29.38794549284659
TRONROUT0000000322520096 capacity : 47.179301881329046
TRONROUT0000000322520099 capacity : 47.786153788689894
TRONROUT0000000073521290 capacity : 275.7463172602211
TRONROUT0000002009235010 capacity : 16.496494832029803
TRONROUT0000000216920932 capacity : 387.0010053019759
TRONROUT0000000216920946 capacity : 132.14319991703525
TRONROUT0000000216920964 capacity : 16.823792675836078
TRONROUT0000000216921250 capacity : 6.942621981970504
TRONROUT0000000073532709 capacity : 432.4937873362565
TRONROUT0000000073514859 capacity : 121.64250901575986
TRONROUT0000000290956233 capacity : 140.97169161773837
TRONROUT0000000291013339 capacity : 62.36986451948121
TRONROUT0000000291015396 capacity : 11.208925014284828
TRONROUT0000000291015398 capacity : 186.86990126787524
TRONROUT0000000291018785 capacity : 15.297058539709868
TRONROUT0000000291020589 capacity : 44.1163235106602
TRONROUT0000000291020590 capacity : 159.10174245417343
TRONROUT0000000223305809 capacity : 104.51353979195883
TRONROUT0000000223306661 capacity : 307.65851199097267
TRONROUT0000000223306677 capacity : 102.35355391852889
TRONROUT0000000223306678 capacity : 109.41663493322334
TRONROUT0000000223306151 capacity : 24.159884105261636
TRONROUT0000000073459677 capacity : 18.660117898607762
TRONROUT0000000073459550 capacity : 487.1180365949707
TRONROUT0000000073459653 capacity : 64.43666094721856
TRONROUT0000000073464958 capacity : 127.96327484332232
TRONROUT0000000073466782 capacity : 120.24387641481442
TRONROUT0000000073479231 capacity : 466.75686570442514
TRONROUT0000000073479953 capacity : 33.656493471369195
TRONROUT0000000073479992 capacity : 14.239382008980948
TRONROUT0000000073483201 capacity : 1210.5102655780117
TRONROUT0000000073486864 capacity : 142.99982141422208
TRONROUT0000000073487342 capacity : 109.80862218040625
TRONROUT0000000073487335 capacity : 565.036326156465
TRONROUT0000000073494513 capacity : 288.1638416622737
TRONROUT0000000073494710 capacity : 458.88514358257174
TRONROUT0000000073503466 capacity : 783.8981889296097
TRONROUT0000000073517219 capacity : 17.952437158799807
TRONROUT0000000073517190 capacity : 272.9856582839563
TRONROUT0000000073522503 capacity : 235.60507975137105
TRONROUT0000000223307822 capacity : 35.23464204388564
TRONROUT0000000223307823 capacity : 141.04538276755136
TRONROUT0000000223307912 capacity : 41.477556990426386
TRONROUT0000000223307913 capacity : 33.14060448152268
TRONROUT0000000223307914 capacity : 18.88451609281555
TRONROUT0000000223307915 capacity : 24.41269202068988
TRONROUT0000000223307922 capacity : 40.22724909260739
TRONROUT0000000223307923 capacity : 24.629486024736707
TRONROUT0000000223307924 capacity : 38.66969181413516
TRONROUT0000000223307925 capacity : 30.130228616617014
TRONROUT0000000223307926 capacity : 25.877497524386847
TRONROUT0000000223307927 capacity : 58.30162948018166
TRONROUT0000000223307928 capacity : 10.285912696290783
TRONROUT0000000223307929 capacity : 24.676330990925546
TRONROUT0000000223307930 capacity : 13.27403480596218
TRONROUT0000000223307931 capacity : 23.407123480587043
TRONROUT0000000223307945 capacity : 25.36378778292804
TRONROUT0000000223307948 capacity : 34.98392727882779
TRONROUT0000000223307954 capacity : 27.02387282705474
TRONROUT0000000223307960 capacity : 35.995559689046516
TRONROUT0000000101745660 capacity : 15.00133327404768
TRONROUT0000000216874974 capacity : 48.58771861869073
TRONROUT0000000223309473 capacity : 30.463974954442335
TRONROUT0000000223311703 capacity : 129.53951653981102
TRONROUT0000000223311734 capacity : 31.710606809321334
TRONROUT0000000223311779 capacity : 99.5328181137785
TRONROUT0000000289567487 capacity : 4.295346318495058
TRONROUT0000000217414276 capacity : 31.23252684758522
TRONROUT0000000217414277 capacity : 68.17917570580805
TRONROUT0000000217414280 capacity : 13.160547102529774
TRONROUT0000000316084514 capacity : 11.370136323388673
TRONROUT0000000356712208 capacity : 11.08166427605802
TRONROUT0000000223312869 capacity : 42.918890247128
TRONROUT0000002000211584 capacity : 177.51623310013815
TRONROUT0000000219139139 capacity : 7.627581530047255
TRONROUT0000000219139141 capacity : 43.036723921622695
TRONROUT0000000219139144 capacity : 55.027987634103944
TRONROUT0000000219139146 capacity : 14.04028265129495
TRONROUT0000000219139148 capacity : 55.61954746652837
TRONROUT0000000219139149 capacity : 37.32095893138782
TRONROUT0000000219139150 capacity : 74.48282477212796
TRONROUT0000002009235019 capacity : 41.75958356389914
TRONROUT0000000223320560 capacity : 97.28319921661753
TRONROUT0000000223320565 capacity : 67.12594993090781
TRONROUT0000000223320569 capacity : 82.19055542731472
TRONROUT0000000223320572 capacity : 63.27788450863967
TRONROUT0000000223320630 capacity : 17.89258555095972
TRONROUT0000000223320661 capacity : 6.905070599544154
TRONROUT0000000223320679 capacity : 9.055385137988289
TRONROUT0000000223320689 capacity : 20.067119686072438
TRONROUT0000000223320691 capacity : 13.172699039061087
TRONROUT0000000223320717 capacity : 41.19157786242623
TRONROUT0000000223320722 capacity : 69.57129256007507
TRONROUT0000000223320730 capacity : 28.13973843558186
TRONROUT0000000223320733 capacity : 4.294182111376093
TRONROUT0000000223320737 capacity : 36.090705440083916
TRONROUT0000000223320784 capacity : 21.13947611713433
TRONROUT0000000223320802 capacity : 72.03140816526488
TRONROUT0000000223320806 capacity : 28.22520251665852
TRONROUT0000000223320807 capacity : 36.58096499976071
TRONROUT0000000223320822 capacity : 39.73733513552081
TRONROUT0000000223320839 capacity : 26.545623301048288
TRONROUT0000000292285783 capacity : 61.03129962430097
TRONROUT0000000223320950 capacity : 8.829030720346262
TRONROUT0000000223320955 capacity : 9.103003557803511
TRONROUT0000000223320928 capacity : 288.7136667234693
TRONROUT0000000223320931 capacity : 49.87211239992791
TRONROUT0000000223321035 capacity : 380.60120221045804
TRONROUT0000000223321039 capacity : 13.912943613908924
TRONROUT0000000223321043 capacity : 171.09192052035064
TRONROUT0000000223321045 capacity : 439.05794916821975
TRONROUT0000000223321047 capacity : 248.7148400839419
TRONROUT0000000223321804 capacity : 35.799351628723855
TRONROUT0000000223321805 capacity : 25.306534556142296
TRONROUT0000000223321810 capacity : 5.727128425635773
TRONROUT0000000073455906 capacity : 44.11036676034668
TRONROUT0000000073459722 capacity : 125.93817855534274
TRONROUT0000000073459687 capacity : 9.881295461655833
TRONROUT0000000073460060 capacity : 13.277496870451218
TRONROUT0000000073463673 capacity : 197.48924021323288
TRONROUT0000000073464979 capacity : 60.10668778094069
TRONROUT0000000073466565 capacity : 38.87521481482708
TRONROUT0000000073476712 capacity : 21.914507616171306
TRONROUT0000000073479864 capacity : 714.8893758635128
TRONROUT0000000073480013 capacity : 25.314605329455446
TRONROUT0000000073480950 capacity : 83.09815828501306
TRONROUT0000000073481931 capacity : 181.88254485341872
TRONROUT0000000073481970 capacity : 4.427188724309358
TRONROUT0000000073483202 capacity : 1086.8684570915489
TRONROUT0000000073486873 capacity : 600.4653539097685
TRONROUT0000000073486876 capacity : 1031.4104220995296
TRONROUT0000000073494428 capacity : 126.45938243155965
TRONROUT0000000073503474 capacity : 177.10943347104416
TRONROUT0000000073511068 capacity : 4.427188723499456
TRONROUT0000000073514327 capacity : 808.6640374219035
TRONROUT0000000073514937 capacity : 23.630488780052087
TRONROUT0000000073517218 capacity : 29.994445955739646
TRONROUT0000000073532708 capacity : 140.15347793172046
TRONROUT0000000073540453 capacity : 82.17260436825724
TRONROUT0000000234881284 capacity : 16.993136592333926
